case_id,declared_salary,declared_emi,slip_salary,bank_salary_average,bank_emi_total,employer_match_score,slip_extraction_confidence,missing_document_count,missing_field_count,low_confidence_count,extraction_failure_count,consistency_category
SYN_0242,100446.85,13563.17,100446.85,100446.85,13563.17,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0243,89577.34,26869.96,89577.34,53746.4,53739.92,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0244,74535.63,7872.25,74535.63,43275.63,7872.25,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0245,54777.22,7386.11,54777.22,41109.16,7386.11,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0246,86148.96,19936.81,86148.96,86148.96,19936.81,1,0.15,1,1,1,1,DATA_QUALITY_ISSUE
SYN_0247,95201.19,21374.83,95201.19,57120.71,42749.66,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0248,76901.9,15481.28,76901.9,76901.9,15481.28,1,0.95,0,0,0,0,CONSISTENT
SYN_0249,66579.5,8988.54,66579.5,38556.53,8988.54,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0250,79713.06,22562.47,79713.06,79713.06,22562.47,1,0.95,0,0,0,0,CONSISTENT
SYN_0251,73517.06,17888.44,73517.06,73517.06,17888.44,1,0.95,0,0,0,0,CONSISTENT
SYN_0252,109469.38,22013.79,109469.38,65681.63,44027.58,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0253,47178.21,16024.4,47178.21,47178.21,16024.4,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0254,60156.25,7374.21,60156.25,60156.25,7374.21,1,0.95,0,0,0,0,CONSISTENT
SYN_0255,87366.23,24496.02,87366.23,87366.23,24496.02,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0256,73130.79,24668.97,73130.79,73130.79,46788.39,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0257,74252.87,12435.71,74252.87,74252.87,12435.71,1,0.26,1,3,2,1,DATA_QUALITY_ISSUE
SYN_0258,58213.28,13045.1,58213.28,58213.28,13045.1,1,0.95,0,0,0,0,CONSISTENT
SYN_0259,92239.1,11682.04,92239.1,92239.1,18400.82,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0260,64452.35,14429.13,64452.35,64452.35,14429.13,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0261,51630.72,15735.78,51630.72,51630.72,36183.1,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0262,68994.28,11593.54,68994.28,68994.28,24233.17,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0263,55209.78,13000.54,55209.78,55209.78,13000.54,1,0.95,0,0,0,0,CONSISTENT
SYN_0264,71606.32,20268.61,71606.32,42963.79,40537.22,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0265,94294.03,29447.92,94294.03,56576.42,58895.84,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0266,90933.15,20219.55,90933.15,90933.15,20219.55,1,0.95,0,0,0,0,CONSISTENT
SYN_0267,87277.27,9468.41,87277.27,87277.27,9468.41,1,0.95,0,0,0,0,CONSISTENT
SYN_0268,77007.71,13425.31,77007.71,77007.71,32548.27,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0269,74406.67,23476.1,74406.67,74406.67,23476.1,1,0.35,2,3,2,1,DATA_QUALITY_ISSUE
SYN_0270,85222.51,22374.47,85222.51,85222.51,41721.61,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0271,90283.3,20996.85,90283.3,90283.3,40755.56,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0272,74248.21,18050.26,74248.21,55032.26,18050.26,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0273,93452.42,21497.98,93452.42,58692.34,21497.98,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0274,87540.92,17891.31,87540.92,52524.55,35782.62,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0275,68435.01,22798.95,68435.01,35655.25,22798.95,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0276,57204.97,6473.94,57204.97,57204.97,6473.94,1,0.95,0,0,0,0,CONSISTENT
SYN_0277,74635.84,18299.91,74635.84,74635.84,18299.91,1,0.95,0,0,0,0,CONSISTENT
SYN_0278,66671.64,13305.78,66671.64,66671.64,13305.78,1,0.95,0,0,0,0,CONSISTENT
SYN_0279,79304.61,22448.59,79304.61,79304.61,22448.59,1,0.95,0,0,0,0,CONSISTENT
SYN_0280,43721.74,9480.08,43721.74,43721.74,9480.08,1,0.95,0,0,0,0,CONSISTENT
SYN_0281,81818.45,20231.83,81818.45,81818.45,20231.83,1,0.95,0,0,0,0,CONSISTENT
SYN_0282,86160.57,28224.89,86160.57,86160.57,28224.89,1,0.95,0,0,0,0,CONSISTENT
SYN_0283,71323.96,9351.24,71323.96,71323.96,9351.24,1,0.95,0,0,0,0,CONSISTENT
SYN_0284,61752.64,18494.75,61752.64,61752.64,18494.75,1,0.18,2,2,1,1,DATA_QUALITY_ISSUE
SYN_0285,74258.04,18813.49,74258.04,44554.82,37626.98,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0286,85122.29,29604.86,85122.29,85122.29,29604.86,1,0.95,0,0,0,0,CONSISTENT
SYN_0287,77496.78,19524.09,77496.78,77496.78,19524.09,1,0.95,0,0,0,0,CONSISTENT
SYN_0288,82386.77,12989.71,82386.77,45556.46,12989.71,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0289,83330.65,15627.11,83330.65,83330.65,15627.11,1,0.95,0,0,0,0,CONSISTENT
SYN_0290,65656.94,22472.77,65656.94,65656.94,22472.77,1,0.95,0,0,0,0,CONSISTENT
SYN_0291,69399.01,20095.15,69399.01,41639.41,40190.3,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0292,57396.45,7947.91,57396.45,57396.45,18406.03,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0293,78043.85,19373.21,78043.85,78043.85,19373.21,1,0.95,0,0,0,0,CONSISTENT
SYN_0294,52263.84,6421.75,52263.84,52263.84,15267.46,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0295,83152.49,19766.54,83152.49,83152.49,19766.54,1,0.95,0,0,0,0,CONSISTENT
SYN_0296,91254.14,18443.68,91254.14,91254.14,18443.68,1,0.95,0,0,0,0,CONSISTENT
SYN_0297,88261.51,19767.84,88261.51,88261.51,19767.84,1,0.95,0,0,0,0,CONSISTENT
SYN_0298,60739.74,9417.44,60739.74,60739.74,9417.44,1,0.95,0,0,0,0,CONSISTENT
SYN_0299,22787.87,5653.71,22787.87,22787.87,13143.07,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0300,61946.65,16694.87,61946.65,61946.65,16694.87,1,0.95,0,0,0,0,CONSISTENT
SYN_0301,83758.92,25073.78,83758.92,83758.92,54120.55,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0302,69610.62,22054.28,69610.62,41766.37,44108.56,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0303,82536.25,22287.69,82536.25,82536.25,22287.69,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0304,87861.69,25319.91,87861.69,87861.69,41995.73,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0305,72493.23,13322.79,72493.23,43495.94,26645.58,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0306,77200.71,10822.77,77200.71,77200.71,10822.77,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0307,75431.17,7663.54,75431.17,45258.7,15327.08,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0308,94176.78,23942.73,94176.78,94176.78,23942.73,1,0.95,0,0,0,0,CONSISTENT
SYN_0309,54602.16,14114.74,54602.16,54602.16,14114.74,1,0.26,1,2,1,1,DATA_QUALITY_ISSUE
SYN_0310,86193.8,20282.84,86193.8,86193.8,20282.84,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0311,93134.73,31014.52,93134.73,93134.73,31014.52,1,0.13,2,2,2,1,DATA_QUALITY_ISSUE
SYN_0312,53377.59,14787.89,53377.59,53377.59,14787.89,1,0.95,0,0,0,0,CONSISTENT
SYN_0313,47850.62,12212.86,47850.62,47850.62,12212.86,1,0.95,0,0,0,0,CONSISTENT
SYN_0314,89475.22,28442.76,89475.22,89475.22,28442.76,1,0.95,0,0,0,0,CONSISTENT
SYN_0315,80506.53,8545.5,80506.53,80506.53,8545.5,1,0.11,2,3,1,1,DATA_QUALITY_ISSUE
SYN_0316,67112.92,10947.94,67112.92,40267.75,21895.88,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0317,73305.12,24636.08,73305.12,73305.12,24636.08,1,0.95,0,0,0,0,CONSISTENT
SYN_0318,56625.97,17755.21,56625.97,56625.97,17755.21,1,0.95,0,0,0,0,CONSISTENT
SYN_0319,66860.93,20726.01,66860.93,48931.96,20726.01,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0320,88156.53,11710.17,88156.53,88156.53,11710.17,1,0.95,0,0,0,0,CONSISTENT
SYN_0321,81462.6,25606.96,81462.6,48877.56,51213.92,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0322,78649.61,22810.24,78649.61,78649.61,22810.24,1,0.23,1,1,2,1,DATA_QUALITY_ISSUE
SYN_0323,64336.92,6934.46,64336.92,38602.15,13868.92,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0324,64963.18,12481.48,64963.18,64963.18,29510.69,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0325,80140.88,23459.68,80140.88,60380.94,23459.68,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0326,81851.3,20999.37,81851.3,81851.3,20999.37,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0327,93738.03,20658.04,93738.03,93738.03,20658.04,1,0.95,0,0,0,0,CONSISTENT
SYN_0328,82371.07,10815.03,82371.07,82371.07,10815.03,1,0.95,0,0,0,0,CONSISTENT
SYN_0329,54625.93,12176.05,54625.93,54625.93,19045.89,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0330,70258.53,11750.62,70258.53,70258.53,26997.74,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0331,70846.52,8367.8,70846.52,70846.52,8367.8,1,0.95,0,0,0,0,CONSISTENT
SYN_0332,74619.16,16415.07,74619.16,74619.16,16415.07,1,0.95,0,0,0,0,CONSISTENT
SYN_0333,90352.82,28463.9,90352.82,90352.82,64893.45,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0334,58595.57,12898.45,58595.57,58595.57,12898.45,1,0.95,0,0,0,0,CONSISTENT
SYN_0335,74945.96,19076.66,74945.96,74945.96,19076.66,1,0.95,0,0,0,0,CONSISTENT
SYN_0336,57624.53,13824.83,57624.53,57624.53,13824.83,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0337,78125.74,9528.73,78125.74,78125.74,9528.73,1,0.95,0,0,0,0,CONSISTENT
SYN_0338,44373.98,4805.74,44373.98,44373.98,4805.74,1,0.95,0,0,0,0,CONSISTENT
SYN_0339,59975.7,14507.23,59975.7,59975.7,14507.23,1,0.95,0,0,0,0,CONSISTENT
SYN_0340,70783.5,21245.43,70783.5,70783.5,36120.42,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0341,79132.66,21889.59,79132.66,79132.66,21889.59,1,0.95,0,0,0,0,CONSISTENT
SYN_0342,63021.82,21052.63,63021.82,63021.82,21052.63,1,0.95,0,0,0,0,CONSISTENT
SYN_0343,102179.7,32466.81,102179.7,102179.7,32466.81,1,0.95,0,0,0,0,CONSISTENT
SYN_0344,80368.89,24145.39,80368.89,80368.89,24145.39,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0345,76718.0,23347.16,76718.0,76718.0,23347.16,1,0.95,0,0,0,0,CONSISTENT
SYN_0346,89252.18,23285.4,89252.18,58720.87,23285.4,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0347,65228.73,20739.21,65228.73,65228.73,20739.21,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0348,67741.71,23300.87,67741.71,67741.71,23300.87,1,0.95,0,0,0,0,CONSISTENT
SYN_0349,82842.53,21926.51,82842.53,82842.53,21926.51,1,0.95,0,0,0,0,CONSISTENT
SYN_0350,66394.5,15857.72,66394.5,47522.56,15857.72,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0351,58082.59,15685.61,58082.59,58082.59,15685.61,1,0.95,0,0,0,0,CONSISTENT
SYN_0352,83464.16,8986.01,83464.16,83464.16,8986.01,1,0.95,0,0,0,0,CONSISTENT
SYN_0353,91365.69,25746.14,91365.69,91365.69,25746.14,1,0.95,0,0,0,0,CONSISTENT
SYN_0354,73339.0,15135.21,73339.0,73339.0,15135.21,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0355,51572.9,14508.2,51572.9,51572.9,14508.2,1,0.95,0,0,0,0,CONSISTENT
SYN_0356,105026.06,33435.66,105026.06,80892.18,33435.66,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0357,84784.84,27817.13,84784.84,47750.71,27817.13,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0358,51354.12,13243.72,51354.12,51354.12,29574.72,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0359,82410.45,11942.99,82410.45,82410.45,11942.99,1,0.95,0,0,0,0,CONSISTENT
SYN_0360,78910.11,27054.23,78910.11,78910.11,27054.23,1,0.95,0,0,0,0,CONSISTENT
SYN_0361,74616.69,12073.56,74616.69,74616.69,12073.56,1,0.95,0,0,0,0,CONSISTENT
SYN_0362,92590.94,19566.9,92590.94,55554.56,39133.8,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0363,92231.49,12993.66,92231.49,56936.75,12993.66,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0364,48904.29,8046.39,48904.29,48904.29,8046.39,1,0.3,1,1,2,1,DATA_QUALITY_ISSUE
SYN_0365,53905.73,8553.14,53905.73,53905.73,20388.2,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0366,66710.58,12189.51,66710.58,42336.75,12189.51,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0367,72547.99,17917.26,72547.99,72547.99,43871.9,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0368,57822.34,10975.41,57822.34,57822.34,10975.41,1,0.95,0,0,0,0,CONSISTENT
SYN_0369,50449.13,11773.72,50449.13,50449.13,11773.72,1,0.95,0,0,0,0,CONSISTENT
SYN_0370,93085.37,25723.81,93085.37,93085.37,25723.81,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0371,77608.62,18236.2,77608.62,39600.29,18236.2,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0372,91341.55,11942.24,91341.55,91341.55,11942.24,1,0.17,2,1,1,1,DATA_QUALITY_ISSUE
SYN_0373,85989.6,15395.49,85989.6,85989.6,15395.49,1,0.95,0,0,0,0,CONSISTENT
SYN_0374,73789.25,8145.83,73789.25,40178.47,8145.83,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0375,77090.14,24436.0,77090.14,77090.14,24436.0,1,0.24,1,3,2,1,DATA_QUALITY_ISSUE
SYN_0376,81788.02,19061.62,81788.02,81788.02,19061.62,1,0.95,0,0,0,0,CONSISTENT
SYN_0377,75957.84,10679.33,75957.84,75957.84,10679.33,1,0.95,0,0,0,0,CONSISTENT
SYN_0378,76808.85,21714.43,76808.85,76808.85,21714.43,1,0.95,0,0,0,0,CONSISTENT
SYN_0379,87077.89,30012.08,87077.89,87077.89,30012.08,1,0.95,0,0,0,0,CONSISTENT
SYN_0380,56715.41,5919.9,56715.41,56715.41,5919.9,1,0.95,0,0,0,0,CONSISTENT
SYN_0381,77756.57,22715.01,77756.57,77756.57,22715.01,1,0.95,0,0,0,0,CONSISTENT
SYN_0382,77501.54,23163.47,77501.54,77501.54,23163.47,1,0.95,0,0,0,0,CONSISTENT
SYN_0383,84270.43,25846.56,84270.43,84270.43,25846.56,1,0.3,1,2,2,1,DATA_QUALITY_ISSUE
SYN_0384,77115.55,26979.14,77115.55,77115.55,41769.43,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0385,90077.14,26626.48,90077.14,90077.14,26626.48,1,0.27,1,3,2,1,DATA_QUALITY_ISSUE
SYN_0386,71214.3,20744.56,71214.3,71214.3,50319.56,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0387,86848.5,16841.49,86848.5,51159.05,16841.49,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0388,69128.62,12588.0,69128.62,69128.62,26815.07,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0389,44706.67,10601.07,44706.67,44706.67,22224.99,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0390,91071.01,19225.53,91071.01,45936.23,19225.53,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0391,81766.43,23698.86,81766.43,81766.43,47408.27,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0392,59264.9,20023.81,59264.9,44694.64,20023.81,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0393,76344.12,12330.9,76344.12,76344.12,12330.9,1,0.24,1,3,2,1,DATA_QUALITY_ISSUE
SYN_0394,57279.09,15973.58,57279.09,57279.09,15973.58,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0395,70941.0,22997.55,70941.0,36987.51,22997.55,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0396,93927.31,24766.12,93927.31,93927.31,24766.12,1,0.21,2,1,1,1,DATA_QUALITY_ISSUE
SYN_0397,74494.7,12231.59,74494.7,74494.7,12231.59,1,0.95,0,0,0,0,CONSISTENT
SYN_0398,60744.78,10741.04,60744.78,60744.78,10741.04,1,0.95,0,0,0,0,CONSISTENT
SYN_0399,46318.45,11699.27,46318.45,27791.07,23398.54,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0400,80952.58,13612.66,80952.58,80952.58,13612.66,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0401,72985.98,19726.61,72985.98,40465.73,19726.61,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0402,72611.64,20132.42,72611.64,38633.97,20132.42,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0403,95961.22,22796.22,95961.22,95961.22,35183.97,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0404,73872.84,24958.0,73872.84,73872.84,52452.03,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0405,70740.87,10824.15,70740.87,42444.52,21648.3,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0406,81017.88,16426.95,81017.88,81017.88,38436.78,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0407,56342.05,16628.31,56342.05,56342.05,16628.31,1,0.18,1,3,2,1,DATA_QUALITY_ISSUE
SYN_0408,64606.42,18843.37,64606.42,38763.85,37686.74,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0409,57868.1,9189.97,57868.1,57868.1,9189.97,1,0.95,0,0,0,0,CONSISTENT
SYN_0410,71245.22,15547.35,71245.22,42747.13,31094.7,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0411,66787.64,10523.16,66787.64,37525.03,10523.16,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0412,60933.3,10006.53,60933.3,60933.3,21334.08,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0413,68477.61,17068.85,68477.61,68477.61,17068.85,1,0.95,0,0,0,0,CONSISTENT
SYN_0414,64636.79,13617.63,64636.79,64636.79,26497.06,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0415,80849.41,14901.09,80849.41,80849.41,14901.09,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0416,93061.02,27281.37,93061.02,93061.02,27281.37,1,0.18,1,1,2,1,DATA_QUALITY_ISSUE
SYN_0417,58488.31,11039.61,58488.31,58488.31,11039.61,1,0.95,0,0,0,0,CONSISTENT
SYN_0418,64330.52,14780.9,64330.52,64330.52,14780.9,1,0.95,0,0,0,0,CONSISTENT
SYN_0419,65672.73,15433.29,65672.73,65672.73,15433.29,1,0.95,0,0,0,0,CONSISTENT
SYN_0420,85520.6,22467.92,85520.6,51312.36,44935.84,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0421,57410.95,15350.07,57410.95,45827.82,15350.07,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0422,56497.98,13528.21,56497.98,56497.98,30176.71,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0423,76446.51,25946.43,76446.51,42243.64,25946.43,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0424,64786.69,9733.13,64786.69,64786.69,19814.98,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0425,98751.98,18456.04,98751.98,98751.98,18456.04,1,0.95,0,0,0,0,CONSISTENT
SYN_0426,70398.29,21039.41,70398.29,70398.29,51066.39,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0427,58615.31,20405.21,58615.31,58615.31,20405.21,1,0.95,0,0,0,0,CONSISTENT
SYN_0428,70253.87,16508.91,70253.87,70253.87,16508.91,1,0.35,1,2,2,1,DATA_QUALITY_ISSUE
SYN_0429,67087.96,20563.59,67087.96,67087.96,20563.59,1,0.95,0,0,0,0,CONSISTENT
SYN_0430,80425.15,22292.74,80425.15,80425.15,22292.74,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0431,58941.08,11200.82,58941.08,58941.08,11200.82,1,0.95,0,0,0,0,CONSISTENT
SYN_0432,61653.81,20607.14,61653.81,61653.81,20607.14,1,0.95,0,0,0,0,CONSISTENT
SYN_0433,62278.52,13190.63,62278.52,62278.52,27708.16,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0434,50984.71,16817.2,50984.71,33093.62,16817.2,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0435,69227.37,23028.4,69227.37,69227.37,23028.4,1,0.13,2,1,1,1,DATA_QUALITY_ISSUE
SYN_0436,81959.58,19106.44,81959.58,81959.58,42443.47,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0437,83671.76,15113.8,83671.76,83671.76,15113.8,1,0.95,0,0,0,0,CONSISTENT
SYN_0438,67163.97,9298.7,67163.97,67163.97,9298.7,1,0.95,0,0,0,0,CONSISTENT
SYN_0439,76309.72,25425.08,76309.72,76309.72,25425.08,1,0.95,0,0,0,0,CONSISTENT
SYN_0440,83200.37,18290.65,83200.37,83200.37,33174.26,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0441,67256.16,22745.99,67256.16,67256.16,52888.99,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0442,88976.64,11606.16,88976.64,88976.64,22959.7,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0443,73379.43,21586.83,73379.43,39376.17,21586.83,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0444,73968.14,24713.66,73968.14,73968.14,58722.26,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0445,75735.8,14480.65,75735.8,75735.8,14480.65,1,0.95,0,0,0,0,CONSISTENT
SYN_0446,71539.49,17248.91,71539.49,71539.49,17248.91,1,0.95,0,0,0,0,CONSISTENT
SYN_0447,73813.82,21299.97,73813.82,73813.82,21299.97,1,0.95,0,0,0,0,CONSISTENT
SYN_0448,52795.74,9204.34,52795.74,52795.74,17767.48,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0449,63453.47,17316.74,63453.47,63453.47,17316.74,1,0.95,0,0,0,0,CONSISTENT
SYN_0450,66593.17,17200.84,66593.17,66593.17,29738.44,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0451,66107.58,17447.83,66107.58,66107.58,17447.83,1,0.95,0,0,0,0,CONSISTENT
SYN_0452,67390.01,18941.94,67390.01,40434.01,37883.88,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0453,100717.91,18991.27,100717.91,100717.91,18991.27,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0454,59109.22,13028.19,59109.22,32691.31,13028.19,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0455,71509.92,21280.24,71509.92,71509.92,21280.24,1,0.95,0,0,0,0,CONSISTENT
SYN_0456,59302.83,16026.22,59302.83,59302.83,27079.42,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0457,89028.57,22909.25,89028.57,89028.57,38919.52,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0458,67593.44,7479.78,67593.44,67593.44,7479.78,1,0.95,0,0,0,0,CONSISTENT
SYN_0459,87241.76,19614.87,87241.76,87241.76,19614.87,1,0.95,0,0,0,0,CONSISTENT
SYN_0460,55379.27,7604.1,55379.27,55379.27,7604.1,1,0.95,0,0,0,0,CONSISTENT
SYN_0461,69156.05,18183.04,69156.05,69156.05,18183.04,1,0.95,0,0,0,0,CONSISTENT
SYN_0462,83307.5,21120.14,83307.5,49984.5,42240.28,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0463,82418.94,10985.31,82418.94,49451.36,21970.62,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0464,73250.14,19387.34,73250.14,73250.14,19387.34,1,0.95,0,0,0,0,CONSISTENT
SYN_0465,79877.65,13041.19,79877.65,79877.65,13041.19,1,0.33,2,3,1,1,DATA_QUALITY_ISSUE
SYN_0466,72499.14,23473.73,72499.14,72499.14,50155.61,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0467,75480.06,10381.7,75480.06,75480.06,23228.37,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0468,63698.73,17202.28,63698.73,32645.72,17202.28,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0469,69520.18,8190.46,69520.18,69520.18,8190.46,1,0.95,0,0,0,0,CONSISTENT
SYN_0470,77770.2,26373.85,77770.2,77770.2,26373.85,1,0.95,0,0,0,0,CONSISTENT
SYN_0471,54793.11,10269.64,54793.11,54793.11,10269.64,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0472,60425.79,16033.54,60425.79,60425.79,16033.54,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0473,92785.56,15426.68,92785.56,92785.56,15426.68,1,0.95,0,0,0,0,CONSISTENT
SYN_0474,85784.3,10340.69,85784.3,85784.3,10340.69,1,0.95,0,0,0,0,CONSISTENT
SYN_0475,89940.72,23039.74,89940.72,89940.72,23039.74,1,0.21,2,3,1,1,DATA_QUALITY_ISSUE
SYN_0476,63648.07,10513.28,63648.07,63648.07,10513.28,1,0.95,0,0,0,0,CONSISTENT
SYN_0477,74592.62,24164.55,74592.62,74592.62,24164.55,1,0.95,0,0,0,0,CONSISTENT
SYN_0478,83614.63,10979.3,83614.63,83614.63,10979.3,1,0.95,0,0,0,0,CONSISTENT
SYN_0479,74448.36,24573.49,74448.36,48855.28,24573.49,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0480,59771.8,8317.82,59771.8,59771.8,12840.52,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0481,62564.44,12137.39,62564.44,62564.44,12137.39,1,0.95,0,0,0,0,CONSISTENT
SYN_0482,78025.51,15383.76,78025.51,78025.51,25593.71,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0483,78158.55,17508.45,78158.55,78158.55,17508.45,1,0.95,0,0,0,0,CONSISTENT
SYN_0484,82687.49,28783.83,82687.49,82687.49,28783.83,1,0.95,0,0,0,0,CONSISTENT
